Mal_id,Title,Title English,Title Japanese,Type,Source,Episodes,Status,Airing,Aired From,Aired To,Score,Rank,Popularity,Members,Favorites,Synopsis,Studios,Genres,Themes
55851,Hikouki,,ひこうき,Music,Original,1.0,Finished Airing,False,1991-04-01,,,,23431,121,0,Music video for the song Hikouki by Fishmans.,,Slice of Life,Music
55852,Monochrome,,Monochrome,Music,Original,1.0,Finished Airing,False,2022-11-18,,,,23455,120,0,Music video for the song Monochrome by BABYMETAL.,,,Music
55853,Go! Go! Jupiter,,Go! Go! Jupiter,Music,Original,1.0,Finished Airing,False,2008-01-30,,,,22975,134,0,Music video for the song Go! Go! Jupiter by the pillows.,Shikachan Studio,"Romance, Sci-Fi","Music, Space"
55854,Hero,Hero,HERO,Music,Original,1.0,Finished Airing,False,2023-06-30,,6.3,,17592,445,0,Music video for the song Hero by Ayase featuring Hatsune Miku.,,,Music
55855,Kuroshitsuji: Kishuku Gakkou-hen,Black Butler: Public School Arc,黒執事 -寄宿学校編-,TV,Manga,11.0,Finished Airing,False,2024-04-13,2024-06-22,7.86,902.0,2362,89920,687,"At the request of Queen Victoria, Earl Ciel Phantomhive goes to Weston College—a prestigious public academy for boys, known for its traditions and outstanding curriculum—to search for a relative of hers who has not returned home in months. Thanks to his noble status, the 13-year-old Ciel is swiftly able to enroll as a student, while his devilish butler Sebastian Michaelis assumes a teaching position at the school. 

Ciel does not anticipate being unable to locate the Queen's relative on campus. To make matters worse, he cannot request a meeting with the headmaster of the college, who may be the only person that knows anything pertaining to the disappearance. The only ones in frequent contact with the headmaster are the heads of the college dormitories, known as the Prefect 4 (P4): Edgar Redmond, Lawrence Bluewer, Herman Greenhill, and Gregory Violet.

Ciel must concoct a plan to get in the P4's good graces if he wants to use their connections to succeed in his mission. But the distinguished college and its students hide much that is unseen, making this task more improbable than he could imagine.

[Written by MAL Rewrite]",CloverWorks,"Action, Mystery, Supernatural","Historical, Mythology, School"
55856,Duo Xuan Shi: Qian Qing Pian,Fallen Mystic Master Episode 0,堕玄师 前情篇,ONA,Other,1.0,Finished Airing,False,2023-07-04,,,20437.0,19364,316,0,Episode 0 of Duo Xuan Shi.,Medo,"Action, Fantasy",
55858,To Be Me,,To Be Me,Music,Original,1.0,Finished Airing,False,2019-06-26,,,,23085,131,0,Music video for the song To Be Me by Ken Kamikita.,,Avant Garde,Music
55859,Dream On,,Dream ON,Music,Original,1.0,Finished Airing,False,2021-01-15,,,,21555,195,0,"Keep your Dream ON, it will make a happier tomorrow.

(Source: BTS's YouTube Channel)",,Fantasy,"Idols (Male), Music"
55860,Magic Door,,Magic Door,Music,Original,1.0,Finished Airing,False,2020-08-08,,,,21731,185,0,"Every dreamer has their own magic door.

(Source: BTS's YouTube Channel)",,,"Idols (Male), Music"
55861,Would You,,Would You,Music,Other,1.0,Finished Airing,False,2022-12-23,,,,21811,180,0,This promotional music video of the single Would You commemorates the 5th anniversary of BT21.,,,"Anthropomorphic, Music"
55862,Nightmare Parade 2020s,,Nightmare Parade 2020s,Music,Original,1.0,Finished Airing,False,2022-10-07,,,,22502,150,1,Music video for the song Nightmare Parade 2020s by FAKE TYPE.,,,Music
55863,Go On Ya Way feat. Chogakusei,,GO ON YA WAY feat. 超学生,Music,Game,1.0,Finished Airing,False,2022-10-11,,,,22530,149,0,"Music video for the song GO ON YA WAY by FAKE TYPE., featuring Chogakusei.",,Supernatural,Music
55864,Jiu Chen Fengyun Lu,Legend of Yang Chen,九辰风云录,ONA,Web novel,40.0,Finished Airing,False,2023-07-11,2023-11-21,6.77,5488.0,14234,996,4,"Yang Chen, the grandson of the Patriarch of the Yang Mansion, was ridiculed by the people in the mansion because he had not awakened his Dao Soul for a long time. In desperation, he breaks through himself to awaken the Dao Soul and Qi Ling Huangyu, and realizes that the crowd headed by his uncle is forcing Grandpa to give up the position of Patriarch. Afterwards, Yang Chen decided to improve his strength to protect his family, and went to Youyun Mountain alone to find medicine. In the end, everyone's conspiracy was broken and the position of Patriarch was kept.

(Source: Youku)",Ruo Hong Culture,"Action, Adventure, Fantasy","Historical, Martial Arts"
55866,Yubisaki to Renren,A Sign of Affection,ゆびさきと恋々,TV,Manga,12.0,Finished Airing,False,2024-01-06,2024-03-23,8.21,384.0,924,277770,3600,"For hearing-impaired university student Yuki Itose, silence has been a natural part of life since birth. Her world is small and isolated; she commutes to campus, interacts with her best friend Rin Fujishiro, and communicates through writing and text messages—a lifestyle that offers little to no change. One day, during her commute, Yuki meets fellow student Itsuomi Nagi, a multilingual travel enthusiast and friend of Rin. When Itsuomi learns of Yuki's condition, he takes it in stride, moving Yuki's heart. From this one simple gesture, Yuki and Itsuomi's lives start changing day by day as they let each other into their own worlds.

[Written by MAL Rewrite]",Ajia-do,Romance,Adult Cast
55870,No Proof,,No Proof,Music,Original,1.0,Finished Airing,False,2023-03-15,,,,22428,153,0,Music video for the song No Proof by FAKE TYPE.,,,Music
55871,Utakata Lullaby (2023),Fleeting Lullaby (2023),ウタカタララバイ,Music,Original,1.0,Finished Airing,False,2023-06-14,,5.69,,15103,777,2,Music video for the song Utakata Lullaby by FAKE TYPE.,,,Music
55872,Tetsugaku Suru Mantohihi,,哲学するマントヒヒ,Music,Original,1.0,Finished Airing,False,2003-08-01,,,,24111,107,0,Music video for the song Tetsugaku Suru Mantohihi that was featured on NHK's Minna no Uta program.,,,Music
55873,Korette Homekotoba?,,これってホメことば？,Music,Original,1.0,Finished Airing,False,2006-01-08,,,,24311,102,0,Music video for the song Korette Homekotoba? by Kotoba Ojisan to Announcers that was featured on NHK's Minna no Uta program.,Creatures Inc.,,Music
55874,Doraemon Movie 43: Nobita no Chikyuu Symphony,,映画ドラえもん のび太の地球交響楽,Movie,Manga,1.0,Finished Airing,False,2024-03-01,,7.18,3498.0,12255,1759,10,Forty-third Doraemon movie,Shin-Ei Animation,"Adventure, Comedy, Sci-Fi",Music
55875,Laundry,,ランドリー,Music,Original,1.0,Finished Airing,False,2019-12-18,,,,23944,110,0,Music video for the song Laundry by Maison Book Girl.,,,Music
55876,Yami Shoku no Asa,,闇色の朝,Music,Original,1.0,Finished Airing,False,2019-07-30,,,,23354,123,0,Music video for Yami Shoku no Asa by Maison Book Girl.,,,Music
55877,Henjin no Salad Bowl,A Salad Bowl of Eccentrics,変人のサラダボウル,TV,Light novel,12.0,Finished Airing,False,2024-04-05,2024-06-21,7.28,2934.0,2916,63319,160,"Private detective Sousuke Kaburaya is simply trying to make ends meet when Sara da Odin, an imperial princess from another world, falls through a portal right on top of him. Unaware that she is an anomaly in a magicless world, Sara uses powerful spells in public, causing a commotion and forcing Sousuke to take her back home with him. With the help of the internet, manga, and modern Japanese conveniences, Sara grows accustomed to living in Japan and becomes Sousuke's assistant in the process.

Meanwhile, Livia de Udis, Sara's personal knight, also comes through the portal but lands at a different location. There, she meets a homeless man who readily accepts her unique background and odd tendencies. Despite her situation, Livia quickly adapts and settles into the homeless lifestyle, a far cry from the noble position she used to hold.

While Sara and Livia may be living different lives, their positive and ambitious attitudes leave a lasting impact on the people around them as they experience both the good and bad of Japan.

[Written by MAL Rewrite]","SynergySP, Studio Comet","Comedy, Fantasy",Urban Fantasy
55878,Hataraku Maou-sama!! Recap,The Devil is a Part-Timer! Season 2: Recap Special From Sasazuka to Ente Isla!,はたらく魔王さま！！,Special,Light novel,1.0,Finished Airing,False,2023-07-06,,6.07,9582.0,6724,10091,12,Narrated recap of the first season of Hataraku Maou-sama!!.,Studio 3Hz,"Comedy, Fantasy","Mythology, Workplace"
55881,Demian,Demian,데미안,ONA,Original,1.0,Finished Airing,False,2011-06-23,,,20192.0,27678,58,0,"After being accused of stealing military secrets, Dr. Demian escapes from custody and expose corruption within the military; but he's pursued by a strike force that operates an experimental robot that he developed.

(Source: eigoMANGA)",Studio Goindol,"Action, Sci-Fi",Mecha
55882,Watashi wa Jinrui,,わたしは人類,Music,Original,1.0,Finished Airing,False,2017-05-09,,,,22508,150,0,Animated clip for Yakushimaru Etsuko's song Watashi wa Jinrui.,,Avant Garde,Music
55883,Shiori (2023),,栞,Music,Mixed media,1.0,Finished Airing,False,2023-06-30,,6.68,,17520,451,0,Music video for the song Shiori by MyGO!!!!!,Studio Lemon,Drama,Music
55884,Masquerade,,魔崇華麗奴,Music,Original,1.0,Finished Airing,False,2023-04-14,,,,22147,165,1,Music video for the song Masquerade by FAKE TYPE.,,,Music
55885,Hai! Grasshopper,,ハーイ！グラスホッパー,Music,Original,1.0,Finished Airing,False,2007-04-02,,,,23702,115,0,Music video for the song Hai! Grasshopper by Noppo Takami that was featured on NHK's Minna no Uta program.,,,Music
55886,Gingham Check no Kotori,,ギンガムチェックの小鳥,Music,Original,1.0,Finished Airing,False,2007-10-01,,,,24351,102,0,Music video for the song Gingham Check no Kotori by Shione Yukawa that was featured on NHK's Minna no Uta program.,Studio Placebo,,Music
55887,"Kekkon suru tte, Hontou desu ka",365 Days to the Wedding,結婚するって、本当ですか 365 Days To The Wedding,TV,Manga,12.0,Finished Airing,False,2024-10-03,2024-12-19,7.13,3732.0,2291,94968,290,"As introverted colleagues at a travel agency in Tokyo, Takuya Oohara and Rika Honjouji both cherish their happily single lives. After work, home is where they feel most at ease: Takuya unwinds with his cat, while Rika studies various maps. However, an uncertain future looms over their treasured tranquility when their company plans to open a branch office in Alaska within one year and transfer an unmarried employee there.

During a day off, Takuya and Rika accidentally meet and, despite never having spoken before, open up to each other about their relocation fears. Feeling encouraged by Takuya facing the same predicament, Rika suddenly proposes a daring solution—to pretend to be engaged for 365 days. Takuya accepts, but little do the two know that the path to marriage may, in many ways, change forever the very lifestyles they struggle to preserve.

[Written by MAL Rewrite]",Ashi Productions,Romance,"Adult Cast, Workplace"
55888,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,無職転生 II ～異世界行ったら本気だす～ (第2クール),TV,Light novel,12.0,Finished Airing,False,2024-04-08,2024-07-01,8.43,179.0,516,464278,3986,"Following the faceless god Hitogami's advice seems to have worked wonders for Rudeus Greyrat. After enrolling into the University of Magic as he was told, Rudeus reunites with his childhood friend Sylphiette, who put a valiant effort into curing his condition. The two grow ever closer together and decide to host a wedding party, inviting the friends they have made over the years to announce and formalize their relationship.

For all his recent blessings, however, Rudeus' troubles are far from over. The research he is helping Shizuka Nanahoshi conduct hits a bottleneck, sending her into a deep slump much like he experienced in his previous life. Furthermore, a letter from his father, Paul, brings complications to Rudeus' relationships, and Sylphiette still knows next to nothing about his real background. In the face of these issues, Rudeus will have to apply the lessons he has learned in this new world to navigate through the challenges that come with living a life to its fullest.

[Written by MAL Rewrite]",Studio Bind,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation"
55889,Watashi no Shiawase na Kekkon: Watashi no Shiawase na Katachi,My Happy Marriage: The Shape of My Happiness,わたしの幸せな結婚 わたしの 幸せのかたち,OVA,Novel,1.0,Finished Airing,False,2024-03-15,,7.54,1807.0,3635,42318,101,"Though hesitant, Miyo Saimori decides she is finally ready to attend a party with her fiancé Kiyoka Kudou. She has been practicing the etiquette needed for such an occasion with the help of Kiyoka's sister, Hazuki. At first, Miyo feels pressured by all the attention she receives; however, she eventually grows used to the unfamiliar environment and makes new acquaintances. Through these encounters, Miyo learns more about her family's past and the significance of creating connections with others.

[Written by MAL Rewrite]",Kinema Citrus,"Fantasy, Romance","Adult Cast, Historical"
55890,Jangmiyeogwan,Motel Rose,장미여관,Movie,Unknown,1.0,Finished Airing,False,2018-10-19,,,16372.0,23874,111,0,"In the city lies a red light district, and the Rose Motel. Student Mina is hired as a cleaner and meets a young sex worker, Hannah, known to regulars as Rose, whose dream is to become a super star, just like her idol, the ""real"" Rose.

(Source: IMDB)",,Slice of Life,Idols (Female)
55891,Uchuu Sanpo,Cosmic Rendezvous,宇宙散歩,Music,Original,1.0,Finished Airing,False,2023-07-07,,6.34,,20085,276,0,Music video for the song Uchuu Sanpo by DECO*27 feat. Hatsune Miku.,OTOIRO,Romance,"Music, Space"
55893,Watashi no Numa,,私の沼,Movie,Original,1.0,Finished Airing,False,2017-02-03,,,15200.0,23477,120,0,"The activities of cats, kobito, carp, and an uncle dressed as a woman on a swamp.

(Source: London International Animation Festival)",,Avant Garde,
55894,Bokura no Ame-iro Protocol,Protocol: Rain,僕らの雨いろプロトコル,TV,Original,12.0,Finished Airing,False,2023-10-08,2023-12-24,6.1,9402.0,3757,39783,119,"After an accident that killed his father and left his sister with a disability, Shun Tokinoya's mental duress has led to him refraining from online gaming. Now a model high school student who feels remorse over his past lifestyle, Shun works part-time in the cybercafe owned by his childhood friend Nozomi Inatsuki in order to support his family. 

Despite this, an incident pushes Shun back into the world of online gaming. Following the sudden retirement of all players of FOX ONE—Nozomi's father’s esports team—Shun learns that the Inatsuki family is in severe debt. In order to repay the money they owe, Shun reluctantly agrees to participate in an online game tournament: Xaxerion Championship.

Joined by their classmate Akito Sendou, the three of them scout for talented players to rebuild the team. Although they are lucky to find two promising additions to FOX ONE, it is too soon to celebrate: if Shun does not let go of his guilty conscience, the makeshift team stands no chance at winning the tournament.

[Written by MAL Rewrite]",Quad,Action,Video Game
55895,Matong,Toilet,马桶,ONA,Original,1.0,Finished Airing,False,2001-01-01,,,17523.0,25144,90,0,,Guo Pengzi Studio,Comedy,
55896,Chengshi Huanxiang Qu,Fantasy City,城市幻想曲,ONA,Original,1.0,Finished Airing,False,2009-01-01,,,19834.0,25978,78,0,,Guo Pengzi Studio,Drama,
55897,Qinggan Dongwuyuan,Love Zoo,情感动物园,ONA,Original,5.0,Finished Airing,False,2006-01-01,2008-01-01,,18733.0,25939,78,0,,Guo Pengzi Studio,"Comedy, Romance",
55898,Meng,Dream,梦,ONA,Original,1.0,Finished Airing,False,2002-01-01,,,17597.0,25898,79,0,,Guo Pengzi Studio,Drama,
55900,Aloha Edamame,,アロハえだまめ,Music,Original,1.0,Finished Airing,False,2008-08-01,,,,23252,125,0,Music video for the song Aloha Edamame by Haru &amp; Chicchi Kazoku that was featured on NHK's Minna no Uta program.,,,Music
55901,Kazoeuta,,数え歌,Music,Original,1.0,Finished Airing,False,2008-10-01,,,,24383,101,0,Music video for the song Kazoeuta by Ayako Ikeda that was featured on NHK's Minna no Uta program.,Sugata Creative & Design,Adventure,Music
55902,Junjou Decamelon,,純情デカメロン,OVA,Manga,,Currently Airing,True,2023-09-01,,5.84,,11398,2314,3,,Blue bread,Hentai,
55904,Koishite Iruka,,コイシテイルカ,Music,Original,1.0,Finished Airing,False,2009-04-02,,,,24461,100,0,Music video for the song Koishite Iruka by Sakana-kun and the Kozakana Gasshoudan that was featured on NHK's Minna no Uta program.,,,Music
55905,Asana Yuuna,,あさな ゆうな,Music,Original,1.0,Finished Airing,False,2009-08-01,,,,23143,128,0,Music video for the song Asana Yuuna by Minami Kizuki that was featured on NHK's Minna no Uta program.,,Fantasy,Music
55907,Abstractions Void,,Abstractions Void,Music,Original,1.0,Finished Airing,False,2023-03-24,,6.22,,20676,243,1,Music video for the song Abstractions Void by KOKO.,,,Music
55908,Golden Ray,Golden Ray,ゴールデンレイ,Music,Original,1.0,Finished Airing,False,2023-07-02,,6.35,,16269,581,1,"Animated music video for the song Golden Ray by Sangatsu no Phantasia

Song was used as an opening for the anime Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega.

Vocaloid version of this song featuring Hatsune Miku and same animation was released a week later, on July 8, 2023.",Studio Gohan,,Music
55909,Mirage Code,,ミラージュコード,Music,Original,1.0,Finished Airing,False,2023-01-24,,,,22177,164,0,Music video for the song Mirage Code by KOKO.,,,Music
55911,The Fable,The Fable,ザ・ファブル,TV,Manga,25.0,Finished Airing,False,2024-04-07,2024-09-29,8.1,523.0,2632,75498,541,"Fable, an assassin who works in organized crime, has been raised to the legendary status of a ruthless killer capable of murdering any man within six seconds. Six years after his debut, his boss fears that Fable has started to attract too much attention from the legal authorities, and he orders him to hide in Osaka for a year. Accompanied by his driver who assumes the identity of his sister, Fable is bound by a special condition: he must act as a civilian and not murder anyone lest he and his partner lose their lives.

However, the seemingly well-deserved holiday soon takes a grim turn. Takeshi Ebihara, the second-in-command of the Osaka mafia that officially protects the assassin, sees Fable's presence as a threat and wants to remove him. Constantly monitored by the yakuza and regularly put in life-or-death situations, Fable has no other choice but to outwit Takeshi's schemes if he wants to stay alive.

[Written by MAL Rewrite]",Tezuka Productions,"Comedy, Suspense","Adult Cast, Organized Crime"
55913,Kamisama no Iutoori,,神様のいうとおり,Music,Original,1.0,Finished Airing,False,2010-05-26,,6.36,,17431,458,0,Music video for the song Kamisama no Iutoori by Junji Ishiwatari &amp; Yoshinori Sunahara + Etsuko Yakushimaru. The song was featured as the ending for Yojouhan Shinwa Taikei.,,Avant Garde,Music
55914,Dareka ga Saz wo Hiite Ita,,誰かがサズを弾いていた,Music,Original,1.0,Finished Airing,False,2011-04-01,,,,24216,104,0,Music video for the song Dareka ga Saz wo Hiite Ita by Jadranka Stojaković that was featured on NHK's Minna no Uta program.,,Fantasy,Music
55915,Oyasumi,,おやすみ,Music,Original,1.0,Finished Airing,False,2011-06-01,,,,24699,96,0,Music video for the song Oyasumi by Hotaru Iwatani that was featured on NHK's Minna no Uta program.,,,Music
55916,Futatsu no Hoshi,,ふたつの星,Music,Original,1.0,Finished Airing,False,2022-09-07,,,,23998,109,0,Music video for the song Futatsu no Hoshi by Humbert Humbert.,,,Music
55920,Ahiru-kun no Chiisana Bouken,Duck's Little Adventure,アヒルくんの小さな冒険,ONA,Original,1.0,Finished Airing,False,2023-07-08,,5.91,10364.0,17641,441,5,,,"Adventure, Slice of Life",
55921,Sayonara Plastic World,,さよならプラスティックワールド,Music,Original,1.0,Finished Airing,False,2022-04-04,,,,23463,120,0,Music video for the song Sayonara Plastic World by Perfume that was featured on NHK's Minna no Uta program.,,,Music
55923,The Cutest Boy Band in the World,,The Cutest Boy Band in the World,Music,Original,1.0,Finished Airing,False,2019-10-18,,,,21979,172,0,Animated promo for the BTS Pop-Up: House of BTS store.,,,"Idols (Male), Music"
55924,Dynamite,,[TinyTAN | CLIP] - Dynamite,PV,Original,1.0,Finished Airing,False,2021-04-13,,,,22161,165,0,"Are you ready to style up like #Dynamite?

TinyTAN inspired by BTS

(Source: BANGTANTV Official YouTube Channel)",,,"Idols (Male), Music"
55925,Yet to Come (The Most Beautiful Moment),,Yet to Come (The Most Beautiful Moment),Music,Original,1.0,Finished Airing,False,2022-06-20,,5.99,,20261,266,1,Music video for the song Yet to Come (The Most Beautiful Moment) by BTS.,,,"Idols (Male), Music"
55927,Hommexit,,HOMMEXIT,PV,Original,1.0,Finished Airing,False,2015-09-23,,,,25313,88,0,Promotional video for South Korean musical duo HOMME.,,,Music
55928,'Skool Luv Affair' Comeback Trailer,,'Skool Luv Affair' Comeback Trailer,PV,Original,1.0,Finished Airing,False,2014-02-02,,,,22635,145,0,Animated PV for BTS's second Mini Album Skool Luv Affair.,,,Music
55929,S-Class (SKZOO ver.),,특S-Class (SKZOO ver.),Music,Original,1.0,Finished Airing,False,2023-07-02,,6.24,,20881,231,0,,,,"Anthropomorphic, Idols (Male), Music"
55930,God's Menu (SKZOO ver.),,神메뉴(God's Menu) (SKZOO ver.),Music,Original,1.0,Finished Airing,False,2021-02-03,,6.09,,21139,215,0,,,,"Anthropomorphic, Idols (Male), Music"
55931,Going Dumb,,Going Dumb,Music,Original,1.0,Finished Airing,False,2021-03-19,,,,22519,150,0,"Stray Kids first global collaboration song with Alesso &amp; CORSAK.

(Source: Stray Kids Official YouTube Channel)",,,Music
55933,Youtiful,,Youtiful,Music,Original,1.0,Finished Airing,False,2023-07-06,,6.24,,21132,216,1,Music video for the song Youtiful by Stray Kids.,,,Music
55934,Taihen da,,たいへんだぁ,Music,Original,1.0,Finished Airing,False,1986-08-01,,,,23958,110,0,Music video for the song Taihen da by the NHK Tokyo Jidou Gasshoudan that was featured on NHK's Minna no Uta program.,,,Music
55935,Omoikkiri Yume,,思いっきり夢,Music,Original,1.0,Finished Airing,False,1990-10-01,,,,24472,100,0,Music video for the song Omoikkiri Yume by Yuu Mizushima and Katsushika AK Kinder Call that was featured on NHK's Minna no Uta program.,,,Music
55937,Gangu,Toy,玩具,Music,Original,1.0,Finished Airing,False,2023-07-12,,6.31,,21192,213,1,Music video for the song Gangu by V.W.P.,,,Music
55939,Synduality: Kagaku Kouza,,シンデュアリティ科学講座,ONA,Mixed media,13.0,Finished Airing,False,2023-07-12,2024-03-20,5.78,11034.0,15345,720,2,,Studio PuYUKAI,"Comedy, Sci-Fi",
55943,Went to the Stray Kids Concert!,,Went to the StrayKids Concert!,ONA,Original,1.0,Finished Airing,False,2022-09-21,,,15217.0,21790,181,0,"Animator Suko, Onkun attends a Stray Kids concert.",,Comedy,Idols (Male)
55948,Sylvanian Families: Freya no Go for Dream!,,シルバニアファミリー フレアのゴー・フォー・ドリーム！,TV,Other,13.0,Finished Airing,False,2023-07-06,2023-10-05,,14574.0,18945,343,3,"A new animated TV series based on the Sylvanian Families toy line, continuing from Freya no Happy Diary.",LandQ studios,Slice of Life,
55949,Ultraman Company,,ウルトラマンカンパニー,Movie,Other,1.0,Finished Airing,False,1996-03-09,,,15063.0,18220,399,0,"Animated movie that was released in theatres as part of the Ultraman Wonderful World (1996) triple feature, alongside Ultraman Zearth and Revive! Ultraman.",,"Comedy, Sci-Fi","Parody, Space, Super Power"
55950,Picnic,,ピクニック,Music,Original,1.0,Finished Airing,False,1990-06-02,,,,23395,122,0,Music video for the song Picnic by The Wells that was featured on NHK's Minna no Uta program.,,,Music
55952,Omoide ni Hanashikakete Mita,,想い出に話しかけてみた,Music,Original,1.0,Finished Airing,False,2022-02-01,,,,25350,87,0,Music video for the song Omoide ni Hanashikakete Mita by Kazuo Zaitsu that was featured on NHK's Minna no Uta program.,,,Music
55953,Umauma Ramen,,ウマウマラーメン,Music,Original,1.0,Finished Airing,False,1991-10-02,,,,22625,146,0,Music video for the song Umauma Ramen by Rie Kameoka that was featured on NHK's Minna no Uta program.,,Gourmet,Music
55954,Overd,,オーバード,Music,Original,1.0,Finished Airing,False,2022-07-28,,6.29,,17394,461,0,"Takane Lui's long-awaited 1st single.

Pay close attention to the lyrics which show Lui's public and private side as XO of the Secret Society.

(Source: hololivepro)",,,"Idols (Female), Music"
55956,Halujong-il Buleuji,All Day,하루종일 부르지,Music,Original,1.0,Finished Airing,False,2022-09-06,,,,23703,115,0,Music video for Bernard Park's song All Day.,Koinrush Studio,,Music
55957,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu. Mini,The Most Heretical Last Boss Queen: From Villainess to Savior Mini Anime,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。ミニ,ONA,Light novel,12.0,Finished Airing,False,2023-07-09,2023-09-24,5.94,10214.0,13036,1379,2,,AQUA ARIS,Fantasy,"Isekai, Villainess"
55958,Mundeug,Out of the Blue,문득,Music,Original,1.0,Finished Airing,False,2021-09-27,,,,23582,118,0,Music video for the song Mundeug by Dowoon (Duet with Song Heejin).,,,Music
55959,Stray Kids 5-Star Mashup Video,,Stray Kids ＜★★★★★ (5-STAR)＞ Mashup Video,PV,Music,1.0,Finished Airing,False,2023-05-25,,,,22073,168,0,,,,"Idols (Male), Music"
55962,Not Shy,,Not Shy (English Ver.),Music,Original,1.0,Finished Airing,False,2021-01-22,,5.71,,21177,213,0,Music video for the song Not Shy (English Ver.) by Itzy.,,,"Idols (Female), Music"
55963,Ice Cream (2020),,Ice Cream,Music,Original,1.0,Finished Airing,False,2020-09-02,,5.79,,21563,194,0,Music video for the song Ice Cream by Blackpink x Selena Gomez.,,,"Idols (Female), Music"
55964,Midzy,Trust Me,믿지,Music,Original,1.0,Finished Airing,False,2021-03-20,,,,23268,125,0,Music video for Itzy's song Midzy.,,,Music
55968,Hana ni Kaze,,花に風,Music,Original,1.0,Finished Airing,False,2023-02-10,,6.1,,21066,220,0,Music video for the song Hana ni Kaze by Balloon. The song was made to commemorate Sony Store's 360 Reality Audio experience.,,,Music
55970,Hi no Tori: Eden no Hana,,火の鳥 エデンの花,Movie,Manga,1.0,Finished Airing,False,2023-11-03,,6.53,6899.0,10294,3194,8,Movie version of Hi no Tori: Eden no Sora with an alternative ending.,Studio 4°C,"Drama, Romance, Sci-Fi, Supernatural, Suspense","Psychological, Space"
55971,Keio Yugekitai: Katsugeki-hen,Keio Flying Squadron,慶応遊撃隊活劇編,OVA,Game,1.0,Finished Airing,False,1996-01-01,,,16814.0,21543,195,0,"Rami Nana-Hikari's adventures continue as the keeper of the Secret Treasure. A year has passed since the apocalyptic disaster which left a great crater in the center of Edo City. The destruction wrought major economic consequences and while much investment was poured into the public works for the new Edo Castle, the citizens were all feeling the pinch of the recession.",Pierrot,"Action, Adventure, Comedy, Sci-Fi",
55973,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!,30歳まで童貞だと魔法使いになれるらしい,TV,Manga,12.0,Finished Airing,False,2024-01-11,2024-03-28,7.64,1441.0,2674,73635,704,"When mundane office worker Kiyoshi Adachi turns 30 years old, he discovers that he has gained the ability to read minds due simply to remaining a virgin for his entire life. The caveat, however, is that he must make physical contact with a person to know what they are thinking about. Adachi believes there is no real use for this power until he accidentally hears the thoughts of his coworker, Yuuichi Kurosawa.

Charismatic and dependable, Kurosawa is the star of Adachi's team at work, earning praise and admiration from everyone at the office. But deep within, Kurosawa harbors an intense one-sided crush for the gloomy Adachi—a fact that Adachi only learns because of his ability, and knowledge he tries to respectfully disregard. As Kurosawa treats Adachi with kindness and affection he has never experienced before, Adachi finds it increasingly difficult to ignore his coworker's genuine advances.

[Written by MAL Rewrite]",Satelight,"Boys Love, Comedy","Adult Cast, Super Power, Workplace"
55975,Shuumatsu no Walküre Mini Countdown Anime,Record of Ragnarok Mini Countdown Anime,終末のワルキューレカウントダウンミニアニメ,ONA,Manga,8.0,Finished Airing,False,2021-09-24,2021-10-01,5.68,11453.0,16107,602,0,A set of chibi shorts released during the days ahead of the TV broadcasting of Shuumatsu no Walküre.,AQUA ARIS,"Action, Comedy",
55977,Shuumatsu no Walküre Mini Anime (Cartoon Network Nite),Record of Ragnarok Mini Anime (Cartoon Network Nite),,TV,Manga,12.0,Finished Airing,False,2021-10-03,2021-12-19,6.01,9866.0,15973,620,2,Chibi shorts shown after each episode of Shuumatsu no Walküre as they were broadcasted on Japan's Cartoon Network Nite program. Each short recaps the events of the episode along with original animation.,AQUA ARIS,"Action, Comedy",
55978,BeyWarriors: Cyborg,BeyWarriors: Cyborg,ベイウォーリアーズ サイボーグ,ONA,Original,26.0,Finished Airing,False,2015-02-27,,,19524.0,19432,312,0,"The show takes place on the abandoned planet of Teslandia, where groups of teenage Beybattlers use the Beyraiderz to summon Cyborg Warriors. Now a war ensues for the Cyborg Warriors to collect tokens and restore Teslandia's beauty.

(Source: IMDB)",SynergySP,"Action, Sci-Fi",
55979,Ba Wei Mao,,八尾猫,ONA,Unknown,1.0,Finished Airing,False,2008-01-01,,,19300.0,25600,83,0,,,Supernatural,
55980,Yi Zhi Cheng,Forefinger Town,一指城,ONA,Original,1.0,Finished Airing,False,2015-01-01,,,15970.0,27066,68,0,,,Drama,
55981,Xia Chong Guo,,夏虫国,ONA,Unknown,1.0,Finished Airing,False,2013-01-01,,,15396.0,27334,65,0,,,Fantasy,
55982,Yu Zhi Ge,The Song of Rain,雨之歌,ONA,Other,1.0,Finished Airing,False,2017-09-15,,,16073.0,25066,91,0,,Hezmon Animation,Drama,Historical
55984,Circle,,Circle,Music,Original,1.0,Finished Airing,False,2023-04-05,,,,22311,158,0,Music video for the song Circle by Kana Hanazawa.,,,Music
